id,name,sex,grau,grau.date,grau.obs,uc-entrada,uc-entrada.date,uc-entrada.obs,uc-saida,uc-saida.date,uc-saida.obs,faculdade,faculdade.date,faculdade.obs,nota-processamento,nota-processamento.date,nota-processamento.obs,naturalidade,naturalidade.date,naturalidade.obs,faculdade-original,faculdade-original.date,faculdade-original.obs
218523,António de São José,m,Doutor em Teologia,1659-12-23,Doutor 23.12.1659,1659-10-01,1659-10-01,,1659-12-23,1659-12-23,,Teologia,1659-10-01,Faculdade inferida,Aviso: faculdade inferida,2022-05-01,Teologia,,,,,,
218495,António de São José,m,Doutor em Teologia,1731-07-20,Doutor 20.07.1731,1729-11-21,1729-11-21,,1731-07-20,1731-07-20,,Teologia,1729-11-21,Teologia,,,,,,,,,
218498,António de São José,m,Doutor em Teologia,1749-07-20,Doutoramento 20.07.1749,1739-10-01,1739-10-01,,1749-07-20,1749-07-20,,Teologia,1739-10-01,Teologia,,,,,,,,,
152299,António de São José Basto,m,Doutor em Teologia,1791-07-10,"10.07.1791, Atos Grandes n.º 2, fl. 160",1785-10-27,1785-10-27,,1791-07-10,1791-07-10,,Teologia,1785-10-27,Teologia,,,,"Rio de Janeiro, Brasil",1785-10-27,,,,
218777,António de São Miguel,m,Doutor em Medicina,1671-12-10,"""""""
                Doutor na Universidade de Montpellier e incorporado nesta Universidade com o grau de Bacharel 10.12.1671: Atos e Graus 41, fl. 100, caderno 1º
            """"""",1671-12-10,1671-12-10,,1671-12-10,1671-12-10,,Medicina,1671-12-10,Medicina,,,,Paris,1671-12-10,,,,
218777,António de São Miguel,m,Doutor em Artes,1671-12-10,Incorporação de todos os Atos em Artes 10.12.1671,1671-12-10,1671-12-10,,1671-12-10,1671-12-10,,Medicina,1671-12-10,Medicina,,,,Paris,1671-12-10,,,,
217278,António de São Tiago,m,Doutor em Cânones,1697-07-14,Doutor 14.07.1697,1687-10-01,1687-10-01,,1697-07-14,1697-07-14,,Cânones,1687-10-01,Cânones,,,,Coimbra,1687-10-01,,,,
218911,António de São Tomás,m,Doutor em Teologia,1759-07-26,"Doutoramento 26.07.1759, Atos n.º 93, fl. 14",1751-01-19,1751-01-19,,1759-07-26,1759-07-26,,Teologia,1751-01-19,Teologia,,,,,,,,,
219039,António de São Vicente,m,Doutor em Teologia,1771-04-21,"Doutoramento 21.04.1771, Atos n.º 105, fl. 22v.",1763-10-01,1763-10-01,,1771-04-21,1771-04-21,,Teologia,1763-10-01,Teologia,,,,Aguada de Cima,1763-10-01,,,,
235521,António de Vasconcelos Carneiro de Magalhães de Menezes,m,Doutor em Cursos jurídicos (Cânones ou Leis),1822-06-02,"Doutoramento 02.06.1822, Atos grandes n.º 3, fl. 97",1815-10-10,1815-10-10,,1822-06-02,1822-06-02,,Cursos jurídicos (Cânones ou Leis),1815-10-10,Direito,,,,Soalhães,1815-10-10,,,,
235763,António de Vasconcelos e Sousa,m,Doutor em Cursos jurídicos (Cânones ou Leis),1816-07-30,"Doutoramento 30.07.1816, Atos Grandes n.º 9, fl.87v.",1809-11-15,1809-11-15,,1816-07-30,1816-07-30,,Cursos jurídicos (Cânones ou Leis),1809-11-15,Direito,,,,Santa Comba Dão,1809-11-15,,,,
215400,António de Viana,m,Doutor em Teologia,1640-05-15,15.05.1640,1630-07-16,1630-07-16,,1640-05-15,1640-05-15,,Teologia,1630-07-16,Teologia,,,,,,,,,
135325,António do Desterro,m,Doutor em Teologia,1724-04-06,06.04.1724,1716-10-01,1716-10-01,,1724-04-06,1724-04-06,,Teologia,1716-10-01,Teologia,,,,,,,,,
241117,António do Pilar,m,Doutor em Teologia,1791-07-24,"Doutoramento 24.07.1791, fl. 160v.",1785-10-27,1785-10-27,,1791-07-24,1791-07-24,,Teologia,1785-10-27,Teologia,,,,São Bartolomeu,1785-10-27,,,,
212560,António do Sacramento,m,Doutor em Teologia,1700-10-03,Doutor 03.10.1700,1698-10-01,1698-10-01,,1700-10-03,1700-10-03,,Teologia,1698-10-01,Teologia,,,,,,,,,
216774,António do Salvador de Santa Cruz,m,Doutor em Teologia,1648-07-25,Doutor 25.07.1648,1648-06-09,1648-06-09,,1648-07-25,1648-07-25,,Teologia,1648-06-09,Teologia,,,,,,,,,
295065,António do Santíssimo Sacramento Tomás de Almeida e Silva Saldanha,m,Doutor em Direito,1852-05-30,"Doutoramento 30.05.1852, Atos grandes n.º 4, fl. 114v.",1845-06-12,1845-06-12,,1852-05-30,1852-05-30,,Direito,1845-06-12,Direito,,,,"Palma de Cima, Lisboa",1845-06-12,,,,
242629,António do Souto,m,Doutor em Medicina,1555-07-07,Doutor em Medicina em 07.07.1555,1542-07-15,1542-07-15,,1555-07-07,1555-07-07,,Medicina,1542-07-15,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,Filosofia para Medicina.,Lisboa,1542-07-15,,Filosofia,1542-07-15,
206549,António do Vale,m,Doutor em Leis,1549-06-16,Doutor: 16.06.1549,1537-11-30,1537-11-30,,1549-06-16,1549-06-16,,Leis,1537-11-30,Leis,,,,Tomar,1537-11-30,,,,
170552,António dos Martires,m,Doutor em Teologia,1680-02-25,Doutor 25.02.1680,1674-05-12,1674-05-12,,1680-02-25,1680-02-25,,Teologia,1674-05-12,Teologia,,,,,,,,,
219147,António dos Santos,m,Doutor em Teologia,1686-06-23,Doutor 23.06.1686,1678-10-15,1678-10-15,,1686-06-23,1686-06-23,,Teologia,1678-10-15,Teologia,,,,,,,,,
279117,António dos Santos Pereira Jardim,m,Doutor em Direito,1855-06-29,"29.06.1855, fl. 119",1849-06-06,1849-06-06,,1855-07-23,1855-07-23,,Direito,1849-06-06,Direito,,,,Coimbra,1849-06-06,,,,
192243,Apolinário Cerveira,m,Doutor em Teologia,1807-01-18,"Doutoramento 18.01.1807, Atos grandes n.º 3, fl. 29v.",1798-10-15,1798-10-15,,1807-01-18,1807-01-18,,Teologia,1798-10-15,Teologia,,,,Mesquitela,1798-10-15,,,,
249766,Artur Pinto de Miranda Montenegro,m,Doutor em Direito,1895-01-20,"Doutor 20.01.1895, Atos grandes n.º 6, fl. 145",1887-10-08,1887-10-08,,1895-01-20,1895-01-20,,Direito,1887-10-08,Direito,,,,Lisboa,1887-10-08,,,,
239013,Ascenso Lopes,m,Doutor em Leis,1561-07-22,Doutor 22.07.1561 (volume 6 Livro 4 fl. 155v.),1555-00-00,1555-00-00,,1561-07-22,1561-07-22,,Leis,1555-00-00,Faculdade inferida,Aviso: faculdade inferida,2022-05-01,Leis,Coimbra,1555-00-00,,,,
142038,Ascenso de Albuquerque,m,Doutor em Teologia,1693-07-31,"""1693/07/31""",1683-10-01,1683-10-01,,1693-07-31,1693-07-31,,Teologia,1683-10-01,Teologia,,,,,,,,,
254159,Atanásio Lourenço,m,Doutor em Medicina,1688-07-11,Doutor 11.07.1688,1680-04-05,1680-04-05,,1688-07-11,1688-07-11,,Medicina,1680-04-05,Faculdade inferida,Aviso: faculdade inferida,2022-05-01,Medicina,Casal Ermio,1680-04-05,,,,
168703,Atanásio Lourenço Neto,m,Doutor em Medicina,1688-07-11,Doutor 11.07.1688,1680-10-20,1680-10-20,,1688-07-11,1688-07-11,,Medicina,1680-10-20,Medicina,,,,Casal do Ermio,1680-10-20,,,,
209143,Atanásio de São José Cunha,m,Doutor em Teologia,1791-07-25,"Doutoramento 25.07.1791, Atos grandes n.º 2, fl. 160v.",1785-10-31,1785-10-31,,1791-07-25,1791-07-25,,Teologia,1785-10-31,Teologia,,,,Porto,1785-10-31,,,,
167004,Augusto César Barjona de Freitas,m,Doutor em Direito,1855-07-29,"Doutoramento 29.07.1855, Atos grandes n.º 4, fl. 120",1849-10-02,1849-10-02,,1855-07-29,1855-07-29,,Direito,1849-10-02,Direito,,,,Coimbra,1849-10-02,,,,
172815,Augusto Eduardo Nunes,m,Doutor em Teologia,1880-12-19,"Doutoramento 19.12.1880, Atos Grandes n.º5, fl. 131.",1874-10-13,1874-10-13,,1880-12-19,1880-12-19,,Teologia,1874-10-13,Teologia,,,,Portalegre,1874-10-13,,,,
290489,Augusto Frederico de Castilho,m,Doutor em Cânones,1826-05-28,"Doutoramento 28.05.1826, Atos grandes n.º 3, fl. 96",1820-05-19,1820-05-19,,1826-05-28,1826-05-28,,Cânones,1820-05-19,Cânones,,,,Lisboa,1820-05-19,,,,
187615,Augusto Henriques,m,Doutor em Teologia,1855-07-22,"22.07.1855, fl. 90 v.",1849-10-23,1849-10-23,,1855-07-22,1855-07-22,,Teologia,1849-10-23,Teologia,,,,São Miguel de Poiares,1849-10-23,,,,
149019,Aureliano de Azevedo,m,Doutor em Teologia,1792-07-08,"08.07.1792, Atos Grandes n.º 2, fl. 162v.",1786-10-14,1786-10-14,,1792-07-08,1792-07-08,,Teologia,1786-10-14,Teologia,,,,Lisboa,1786-10-14,,,,
196711,Baltasar Correia,m,Doutor em Medicina,1578-07-13,Doutor 13.07.1578,1569-03-02,1569-03-02,,1578-07-13,1578-07-13,,Medicina,1569-03-02,Faculdade inferida,Aviso: faculdade inferida,2022-05-01,Medicina,Serpa,1569-03-02,,,,
131471,Baltasar Fialho,m,Doutor em Leis,1601-07-31,doutor 31.07.1601,1588-10-27,1588-10-27,,1601-07-31,1601-07-31,,Leis,1588-10-27,Leis,,,,Arronches,1588-10-27,,,,
228179,Baltasar Limpo,m,Doutor em Cânones,1564-06-25,Doutor 25.06.1564,1556-07-01,1556-07-01,,1564-06-25,1564-06-25,,Cânones,1556-07-01,Faculdade inferida,Aviso: faculdade inferida,2022-05-01,Cânones,Alhos Vedras,1556-07-01,,,,
220960,Baltasar Pais,m,Doutor em Teologia,1606-07-20,20.07.1606,1602-05-06,1602-05-06,,1606-07-20,1606-07-20,,Teologia,1602-05-06,Teologia,,,,,,,,,
151682,Baltasar Peixoto de Barros,m,Doutor em Cânones,1738-07-08,08.07.1738,1731-02-01,1731-02-01,,1738-07-08,1738-07-08,,Cânones,1731-02-01,Cânones,,,,Alvares,1731-02-01,,,,
205560,Baltasar Rodrigues Coutinho,m,Doutor em Medicina,1684-07-26,Doutor 26.07.1684,1675-03-25,1675-03-25,,1684-07-26,1684-07-26,,Medicina,1675-03-25,Medicina,,,,Celorico,1675-03-25,,,,
229359,Baltasar da Silva Lisboa,m,Doutor em Leis,1783-05-18,"Doutoramento 18.05.1783, Atos grandes n.º 1, fl. 134",1776-10-12,1776-10-12,,1783-05-18,1783-05-18,,Leis,1776-10-12,Leis,,,,"Baía, Brasil",1776-10-12,,,,
148821,Baltasar de Azeredo,m,Doutor em Medicina,1582-07-30,30.07.1582,1573-11-04,1573-11-04,,1582-07-30,1582-07-30,,Medicina,1573-11-04,Medicina,,,,Guimarães,1573-11-04,,,,
219134,Baltasar de Faria Vilas Boas,m,Doutor em Cânones,1713-10-04,04.10.1713,1706-10-01,1706-10-01,,1713-10-04,1713-10-04,,Cânones,1706-10-01,Cânones,,,,Barcelos,1706-10-01,,,,
218531,Baltasar de São José,m,Doutor em Teologia,1711-02-08,Doutor 08.02.1711,1710-11-26,1710-11-26,,1711-02-08,1711-02-08,,Teologia,1710-11-26,Teologia,,,,,,,,,
184388,Barnabé Marques,m,Doutor em Cânones,1594-07-24,Doutor 24.07.1594,1585-10-02,1585-10-02,,1601-10-09,1601-10-09,,Cânones,1585-10-02,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,Direito para Cânones.,Barcouço,1585-10-02,,Direito,1585-10-02,
193185,Barnabé de Horta,m,Doutor em Teologia,1576-07-22,"Doutor 22.07.1576 (volume 12, Livro 1º, fl. 37v. e 38)",1565-07-14,1565-07-14,,1576-01-09,1576-01-09,,Teologia,1565-07-14,Teologia,,,,Guarda,1565-07-14,,,,
187538,Bartolomeu Brandão,m,Doutor em Teologia,1771-07-31,"Doutoramento 31.07.1771, Atos n.º 105, fl. 22v.",1764-10-01,1764-10-01,,1771-07-31,1771-07-31,,Teologia,1764-10-01,Teologia,,,,,,,,,
138419,Bartolomeu Filipe,m,Doutor em Cânones,1539-07-16,,1539-07-16,1539-07-16,,1539-07-29,1539-07-29,,Cânones,1539-07-16,Cânones,,,,,,,,,
181117,Bartolomeu Lourenço,m,Doutor em Cânones,1708-12-01,,1708-12-01,1708-12-01,,1720-06-16,1720-06-16,,Cânones,1708-12-01,Cânones,,,,"Santos, Brasil",1708-12-01,Santos (Brasil),,,
183945,Bartolomeu Manuel,m,Doutor em Cânones,1749-07-25,"Doutoramento 25.07.1749, Atos n.º 83, fl. 11",1735-10-26,1735-10-26,,1749-07-25,1749-07-25,,Cânones,1735-10-26,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Teologia para Cânones,Teologia.",Cercosa,1735-10-26,,Teologia,1735-10-26,
183945,Bartolomeu Manuel,m,Doutor em Cânones,1749-07-25,"Doutoramento 25.07.1749, Atos n.º 83, fl. 11",1735-10-26,1735-10-26,,1749-07-25,1749-07-25,,Teologia,1735-10-26,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Teologia para Cânones,Teologia.",Cercosa,1735-10-26,,Teologia,1735-10-26,
250877,Bartolomeu Rodrigues Lucas,m,Doutor em Leis,1574-05-13,grau de doutor em leis 1574.05.13,1566-10-01,1566-10-01,,1576-01-10,1576-01-10,,Leis,1566-10-01,Leis,,,,"Alcácer do Sal, Setúbal",1566-10-01,Alcácer do Sal ( Setúbal),,,
140161,Bartolomeu da Fonseca,m,Doutor em Cânones,1567-06-01,Doutor 01.06.1567,1556-00-00,1556-00-00,,1567-06-01,1567-06-01,,Cânones,1556-00-00,Faculdade inferida,Aviso: faculdade inferida,2022-05-01,Cânones,Castelo Branco,1556-00-00,,,,
189390,Bartolomeu de Lemos Castelo Branco,m,Doutor em Cânones,1697-02-10,Doutor 10.02.1697,1688-10-01,1688-10-01,,1697-02-10,1697-02-10,,Cânones,1688-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Vila de Rei de Besteiros,1688-10-01,,Leis,1688-10-01,
189390,Bartolomeu de Lemos Castelo Branco,m,Doutor em Cânones,1697-02-10,Doutor 10.02.1697,1688-10-01,1688-10-01,,1697-02-10,1697-02-10,,Leis,1688-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Vila de Rei de Besteiros,1688-10-01,,Leis,1688-10-01,
221990,Bartolomeu de Paiva,m,Doutor em Leis,1598-07-12,12.07.1598,1589-05-12,1589-05-12,,1599-03-03,1599-03-03,,Leis,1589-05-12,Leis,,,,Lisboa,1589-05-12,,,,
217150,Bartolomeu de Santa Teresa,m,Doutor em Teologia,1718-05-29,Doutor 29.05.1718,1714-10-01,1714-10-01,,1718-05-29,1718-05-29,,Teologia,1714-10-01,Teologia,,,,,,,,,
218364,Bartolomeu de São João,m,Doutor em Teologia,1703-03-19,Doutor 19.03.1703,1693-10-01,1693-10-01,,1703-03-19,1703-03-19,,Teologia,1693-10-01,Teologia,,,,,,,,,
235842,Basílio Alberto de Sousa,m,Doutor em Cânones,1817-07-02,"Doutoramento 02.07.1817, Atos Grandes n.º9, fl.88.",1811-10-23,1811-10-23,,1817-07-02,1817-07-02,,Cânones,1811-10-23,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,Direito para Cânones.,Fundães,1811-10-23,,Direito,1811-10-23,
185233,Belchior Beliago,m,Doutor em Teologia,1556-04-26,Doutor 26.04.1556,1549-12-15,1549-12-15,,1556-04-26,1556-04-26,,Teologia,1549-12-15,Teologia,,,,Porto,1549-12-15,,,,
196443,Belchior Cornejo,m,Doutor em Cânones,1549-01-01,Doutor em 01.01.1549,1540-10-13,1540-10-13,,1540-10-13,1540-10-13,,Cânones,1540-10-13,Cânones,,,,,,,,,
140042,Belchior Luís Carrasco,m,Doutor em Artes,1573-10-22,,1573-10-22,1573-10-22,,1573-10-22,1573-10-22,,Medicina,1573-10-22,Faculdade inferida,Aviso: faculdade inferida,2022-05-01,Medicina,Alvito,1573-10-22,,,,
129785,Belchior Martins Calvão,m,Doutor em Medicina,1706-02-11,11.02.1706,1688-11-27,1688-11-27,,1706-02-11,1706-02-11,,Medicina,1688-11-27,Medicina,,,,Calvão,1688-11-27,,,,
212165,Belchior de Lemos,m,Doutor em Teologia,1787-07-02,"Doutoramento 02.07.1787, Atos grandes n.º 1, fl. 122",1781-10-19,1781-10-19,,1787-07-02,1787-07-02,,Teologia,1781-10-19,Teologia,,,,,,,,,
186725,Bento Borges Botelho,m,Doutor em Cânones,1749-07-27,"Doutoramento 27.07.1749, Atos e graus n.º 83, 179v.",1743-10-01,1743-10-01,,1749-07-27,1749-07-27,,Cânones,1743-10-01,Cânones,,,,Provesende,1743-10-01,,,,
130756,Bento Camelo,m,Doutor em Teologia,1759-10-04,"04.10.1759, Atos nº 94, fl. 3-4",1751-10-01,1751-10-01,,1759-10-04,1759-10-04,,Teologia,1751-10-01,Teologia,,,,,,,,,
235868,Bento Coelho de Sousa,m,Doutor em Cânones,1691-10-07,Doutor 07.10.1691,1679-10-01,1679-10-01,,1691-10-07,1691-10-07,,Cânones,1679-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Coimbra,1679-10-01,,Leis,1679-10-01,
235868,Bento Coelho de Sousa,m,Doutor em Cânones,1691-10-07,Doutor 07.10.1691,1679-10-01,1679-10-01,,1691-10-07,1691-10-07,,Leis,1679-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Coimbra,1679-10-01,,Leis,1679-10-01,
152229,Bento Correia Barroso,m,Doutor em Leis,1669-02-17,"""1669/02/17""",1660-10-15,1660-10-15,,1669-02-17,1669-02-17,,Leis,1660-10-15,Leis,,,,Porto,1660-10-15,,,,
199954,Bento Correia da Costa,m,Doutor em Cânones,1696-10-11,Doutor 11.10.1696,1688-10-01,1688-10-01,,1696-10-11,1696-10-11,,Cânones,1688-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Leis.",Coimbra,1688-10-01,,Cânones,1688-10-01,
199954,Bento Correia da Costa,m,Doutor em Cânones,1696-10-11,Doutor 11.10.1696,1688-10-01,1688-10-01,,1696-10-11,1696-10-11,,Leis,1688-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Leis.",Coimbra,1688-10-01,,Cânones,1688-10-01,
214129,Bento Dias Sambado,m,Doutor em Leis,1673-11-12,Doutor 12.11.1673,1664-10-14,1664-10-14,,1673-11-12,1673-11-12,,Leis,1664-10-14,Leis,,,,Ançã,1664-10-14,,,,
209196,Bento Freire da Cunha,m,Doutor em Leis,1730-10-12,Doutor 12.10.1730,1721-10-29,1721-10-29,,1730-10-12,1730-10-12,,Leis,1721-10-29,Leis,,,,São Gião,1721-10-29,,,,
219335,Bento Gomes dos Santos,m,Doutor em Medicina,1709-06-20,Doutor 20.06.1709,1703-10-01,1703-10-01,,1709-06-20,1709-06-20,,Medicina,1703-10-01,Medicina,,,,Coimbra,1703-10-01,,,,
187721,Bento José Henriques,m,Doutor em Cânones,1794-07-27,"27.07.1794, fl. 164v.",1788-10-08,1788-10-08,,1794-07-27,1794-07-27,,Cânones,1788-10-08,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,Direito para Cânones.,Coimbra,1788-10-08,,Direito,1788-10-08,
160049,Bento José Lopes Ribeiro,m,Doutor em Cânones,1752-01-09,"Doutoramento 09.01.1752, Atos n.º 86, fl. 108v.",1746-10-01,1746-10-01,,1752-01-09,1752-01-09,,Cânones,1746-10-01,Cânones,,,,Guimarães,1746-10-01,,,,
225569,Bento José da Silva,m,Doutor em Cânones,1758-06-30,"Doutoramento 30.06.1758, Atos n.º 92, fl. 12v.",1750-10-01,1750-10-01,,1765-07-30,1765-07-30,,Cânones,1750-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Teologia para Cânones,Teologia.",Coimbra,1750-10-01,,Teologia,1750-10-01,
225569,Bento José da Silva,m,Doutor em Cânones,1758-06-30,"Doutoramento 30.06.1758, Atos n.º 92, fl. 12v.",1750-10-01,1750-10-01,,1765-07-30,1765-07-30,,Teologia,1750-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Teologia para Cânones,Teologia.",Coimbra,1750-10-01,,Teologia,1750-10-01,
142766,Bento José de Almeida,m,Doutor em Cânones,1722-07-25,"""1722/07/25""",1716-10-01,1716-10-01,,1725-10-01,1725-10-01,,Cânones,1716-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Famalicão,1716-10-01,,Leis,1716-10-01,
142766,Bento José de Almeida,m,Doutor em Cânones,1722-07-25,"""1722/07/25""",1716-10-01,1716-10-01,,1725-10-01,1725-10-01,,Leis,1716-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Famalicão,1716-10-01,,Leis,1716-10-01,
152444,Bento Leão da Cunha Carvalhais,m,Doutor em Direito,1855-07-29,"29.07.1855, fl. 119 v.",1842-10-19,1842-10-19,,1855-07-29,1855-07-29,,Direito,1842-10-19,Direito,,,,Ponte de Lima,1842-10-19,,,,
174596,Bento Melo,m,Doutor em Teologia,1700-12-22,Doutor 22.12.1700,1692-10-01,1692-10-01,,1700-12-22,1700-12-22,,Teologia,1692-10-01,Teologia,,,,,,,,,
145403,Bento Pais do Amaral,m,Doutor em Cânones,1708-10-04,"""1708/10/04""",1702-10-01,1702-10-01,,1708-10-04,1708-10-04,,Cânones,1702-10-01,Cânones,,,,Azurara,1702-10-01,,,,
134074,Bento Rangel,m,Doutor em Cânones,1642-05-01,Doutor 01.05.1642,1633-10-15,1633-10-15,,1642-05-01,1642-05-01,,Cânones,1633-10-15,Cânones,,,,Arrifana de Sousa,1633-10-15,,,,
148470,Bento da Ascenção,m,Doutor em Teologia,1672-10-02,"""1672/10/02""",1664-10-01,1664-10-01,,1672-10-02,1672-10-02,,Teologia,1664-10-01,Teologia,,,,,,,,,
148469,Bento da Ascenção,m,Doutor em Teologia,1714-11-30,"""1714/11/30""",1700-10-01,1700-10-01,,1714-11-30,1714-11-30,,Teologia,1700-10-01,Teologia,,,,"Arrifana de Sousa, Penafiel",1700-10-01,,,,
195594,Bento da Conceição,m,Doutor em Teologia,1725-07-15,Doutor 15.07.1725,1714-10-01,1714-10-01,,1725-07-15,1725-07-15,,Teologia,1714-10-01,Teologia,,,,,,,,,
174788,Bento da Costa de Oliveira,m,Doutor em Leis,1723-07-11,Doutor 11.07.1723,1717-10-01,1717-10-01,,1723-07-11,1723-07-11,,Leis,1717-10-01,Leis,,,,Porto,1717-10-01,,,,
164504,Bento da Cruz Freire,m,Doutor em Medicina,1683-05-03,Doutor 03.05.1683,1673-04-13,1673-04-13,,1688-11-20,1688-11-20,,Medicina,1673-04-13,Medicina,,,,Coimbra,1673-04-13,,,,
207354,Bento da Cruz de Cristo,m,Doutor em Teologia,1612-10-07,Doutor 07.10.1612,1607-05-23,1607-05-23,,1612-10-07,1612-10-07,,Teologia,1607-05-23,Teologia,,,,,,,,,
194984,Bento da Expectação Justiniano,m,Doutor em Teologia,1720-07-28,28.07.1720,1716-10-01,1716-10-01,,1720-07-28,1720-07-28,,Teologia,1716-10-01,Teologia,,,,,,,,,
140194,Bento da Fonseca,m,Doutor em Cânones,1670-10-04,Doutor 04.10.1670,1662-10-01,1662-10-01,,1676-04-03,1676-04-03,,Cânones,1662-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Leis.",Barcelos,1662-10-01,,Cânones,1662-10-01,
140194,Bento da Fonseca,m,Doutor em Cânones,1670-10-04,Doutor 04.10.1670,1662-10-01,1662-10-01,,1676-04-03,1676-04-03,,Leis,1662-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Leis.",Barcelos,1662-10-01,,Cânones,1662-10-01,
250649,Bento da Purificação,m,Doutor em Teologia,1650-04-20,20.04.1650,1644-06-06,1644-06-06,,1650-04-20,1650-04-20,,Teologia,1644-06-06,Teologia,,,,,,,,,
152201,Bento de Barros Lima,m,Doutor em Leis,1732-07-20,Doutoramento 20.07.1732,1726-10-01,1726-10-01,,1732-07-20,1732-07-20,,Leis,1726-10-01,Leis,,,,Viana do Minho,1726-10-01,,,,
185143,Bento de Beja,m,Doutor em Cânones,1657-10-03,Doutor 03.10.1657,1651-10-13,1651-10-13,,1660-10-01,1660-10-01,,Cânones,1651-10-13,Cânones,,,,Lisboa,1651-10-13,,,,
217561,Bento de Santo Agostinho,m,Doutor em Teologia,1690-11-30,Doutor 30.11.1690,1690-07-26,1690-07-26,,1690-11-30,1690-11-30,,Teologia,1690-07-26,Teologia,,,,,,,,,
218931,Bento de São Tomás,m,Doutor em Teologia,1661-01-23,Doutor 23.01.1661,1660-12-17,1660-12-17,,1661-01-23,1661-01-23,,Teologia,1660-12-17,Teologia,,,,,,,,,
140228,Bento dos Santos da Fonseca,m,Doutor em Cânones,1780-06-04,"04.06.1780, fl. 150",1769-10-01,1769-10-01,,1780-06-04,1780-06-04,,Cânones,1769-10-01,Cânones,,,,Lisboa,1769-10-01,,,,
199990,Berardo José da Costa,m,Doutor em Medicina,1753-06-03,Doutoramento 03.06.1753,1742-04-14,1742-04-14,,1753-06-03,1753-06-03,,Medicina,1742-04-14,Medicina,,,,Coimbra,1742-04-14,,,,
225594,Bernardino Cabral da Silva,m,Doutor em Cânones,1704-07-24,Doutor 24.07.1704,1695-10-01,1695-10-01,,1704-07-24,1704-07-24,,Cânones,1695-10-01,Cânones,,,,Pias,1695-10-01,,,,
166854,Bernardino Esteves,m,Doutor em Leis,1556-06-09,Doutor em Leis - 09.06.1556,1552-00-00,1552-00-00,,1556-06-09,1556-06-09,,Leis,1552-00-00,Leis,,,,Lisboa,1552-00-00,,,,
278610,Bernardino Joaquim da Silva Carneiro,m,Doutor em Direito,1840-07-31,"31.07.1840, fl. 106 v.",1839-06-11,1839-06-11,,1840-07-31,1840-07-31,,Direito,1839-06-11,Direito,,,,Margaride,1839-06-11,,,,
217089,Bernardino de Santa Rosa,m,Doutor em Teologia,1739-07-31,Doutor 31.07.1739,1729-10-01,1729-10-01,,1739-07-31,1739-07-31,,Teologia,1729-10-01,Teologia,,,,,,,,,
285764,Bernardo António Osório de Melo,m,Doutor em Cânones,1739-01-26,"Incorporação no grau de Doutor em Cânones 26.01.1739, Atos e graus n.º 43, fl. 145",1739-01-26,1739-01-26,,1739-01-26,1739-01-26,,Cânones,1739-01-26,Cânones,,,,,,,,,
